chr start stop block
11 108437037 109866115 64
11 109866116 111114396 65
11 111114397 112459487 66
11 112459488 114257727 67
11 114257728 114830665 68
11 114830666 116383347 69
11 116383348 117747109 70
11 117747110 119215475 71
11 119215476 120766805 72
11 120766806 121175942 73
11 121175943 122591909 74
11 122591910 123500116 75
11 123500117 124495527 76
11 124495528 126311319 77
11 126311320 127316678 78
11 127316679 128188536 79
11 128188537 130342574 80
11 130342575 131074611 81
11 131074612 133000045 82
11 133000046 134205992 83
11 134205993 134946451 84
11 134946452 999999999 85
12 1 1080330 1
12 1080331 2544785 2
12 2544786 3677036 3
12 3677037 4417678 4
12 4417679 5321471 5
12 5321472 6419752 6
12 6419753 8377535 7
12 8377536 9031394 8
12 9031395 10481533 9
12 10481534 11754845 10
12 11754846 12733527 11
12 12733528 15241483 12
12 15241484 16310459 13
12 16310460 18087872 14
12 18087873 20863942 15
12 20863943 23820633 16
12 23820634 25371082 17
12 25371083 27799772 18
12 27799773 29651254 19
12 29651255 30512405 20
12 30512406 32165591 21
12 32165592 33076988 22
12 33076989 37856716 23
12 37856717 39227168 24
12 39227169 40816184 25
12 40816185 41658585 26
12 41658586 43984473 27
12 43984474 46024228 28
12 46024229 47714792 29
12 47714793 49001865 30
12 49001866 51776493 31
12 51776494 53039003 32
12 53039004 54778822 33
12 54778823 55665836 34
12 55665837 57548859 35
12 57548860 59308665 36
12 59308666 61123728 37
12 61123729 64032460 38
12 64032461 65559694 39
12 65559695 67181143 40
12 67181144 67909728 41
12 67909729 69826541 42
12 69826542 70957986 43
12 70957987 72645074 44
12 72645075 73818453 45
12 73818454 76511313 46
12 76511314 78570569 47
12 78570570 80448149 48
12 80448150 81467766 49
12 81467767 83502665 50
12 83502666 84303843 51
12 84303844 85990425 52
12 85990426 89682121 53
12 89682122 92066154 54
12 92066155 94514566 55
12 94514567 96020784 56
12 96020785 97108838 57
12 97108839 99305986 58
12 99305987 101447640 59
12 101447641 101862689 60
12 101862690 102964985 61
12 102964986 104848695 62
12 104848696 106436212 63
12 106436213 106958747 64
12 106958748 109025900 65
12 109025901 110336718 66
12 110336719 113263517 67
12 113263518 113986708 68
12 113986709 115036601 69
12 115036602 115503215 70
12 115503216 117087470 71
12 117087471 118135374 72
12 118135375 119754109 73
12 119754110 122007650 74
12 122007651 124977979 75
12 124977980 126445504 76
12 126445505 127875097 77
12 127875098 129237296 78
12 129237297 130377920 79
12 130377921 131786750 80
12 131786751 132807033 81
12 132807034 133841510 82
12 133841511 999999999 83
13 1 20686719 1
13 20686720 22242173 2
13 22242174 23594701 3
13 23594702 24531936 4
13 24531937 25784361 5
13 25784362 27284361 6
13 27284362 29257550 7
13 29257551 30483266 8
13 30483267 32301814 9
13 32301815 33776902 10
13 33776903 35026463 11
13 35026464 36046366 12
13 36046367 37498184 13
13 37498185 38878162 14
13 38878163 41069262 15
13 41069263 43101026 16
13 43101027 44901408 17
13 44901409 46495213 18
13 46495214 47431078 19
13 47431079 49383961 20
13 49383962 51591090 21
13 51591091 53339621 22
13 53339622 54682863 23
13 54682864 55817130 24
13 55817131 57554216 25
13 57554217 58410625 26
13 58410626 59302270 27
13 59302271 60854777 28
13 60854778 61591948 29
13 61591949 63971558 30
13 63971559 65200601 31
13 65200602 67844452 32
13 67844453 70724515 33
13 70724516 71526790 34
13 71526791 73934088 35
13 73934089 75670142 36
13 75670143 77410554 37
13 77410555 78808812 38
13 78808813 80585675 39
13 80585676 82581813 40
13 82581814 84133143 41
13 84133144 85610915 42
13 85610916 88559881 43
13 88559882 90521310 44
13 90521311 93129690 45
13 93129691 93586454 46
13 93586455 96087557 47
13 96087558 97519209 48
13 97519210 98938918 49
13 98938919 100574094 50
13 100574095 102300522 51
13 102300523 104066709 52
13 104066710 104844113 53
13 104844114 106247553 54
13 106247554 106749999 55
13 106750000 108189876 56
13 108189877 109121209 57
13 109121210 109815111 58
13 109815112 111232072 59
13 111232073 112247591 60
13 112247592 113572487 61
13 113572488 115109852 62
13 115109853 999999999 63
14 1 21589401 1
14 21589402 23018664 2
14 23018665 24905122 3
14 24905123 26135685 4
14 26135686 28466532 5
14 28466533 29972144 6
14 29972145 32383264 7
14 32383265 34846250 8
14 34846251 35859592 9
14 35859593 38667724 10
14 38667725 40341989 11
14 40341990 41615501 12
14 41615502 43137388 13
14 43137389 44543226 14
14 44543227 46081895 15
14 46081896 46749129 16
14 46749130 48573585 17
14 48573586 49005470 18
14 49005471 50507759 19
14 50507760 51493571 20
14 51493572 53474382 21
14 53474383 53997830 22
14 53997831 55233680 23
14 55233681 56216879 24
14 56216880 57481261 25
14 57481262 59448335 26
14 59448336 61680423 27
14 61680424 63790014 28
14 63790015 65220297 29
14 65220298 66399554 30
14 66399555 67992316 31
14 67992317 71131956 32
14 71131957 72889614 33
14 72889615 76444766 34
14 76444767 77229471 35
14 77229472 78561944 36
14 78561945 80186578 37
14 80186579 81579713 38
14 81579714 83138096 39
14 83138097 84241632 40
14 84241633 85746318 41
14 85746319 86647001 42
14 86647002 87635340 43
14 87635341 89497642 44
14 89497643 91296859 45
14 91296860 93132298 46
14 93132299 94325284 47
14 94325285 95750866 48
14 95750867 96262414 49
14 96262415 98341161 50
14 98341162 99138531 51
14 99138532 101534306 52
14 101534307 103012101 53
14 103012102 105001722 54
14 105001723 106340357 55
14 106340358 107289453 56
14 107289454 999999999 57
15 1 21131603 1
15 21131604 24195126 2
15 24195127 25108589 3
15 25108590 27298111 4
15 27298112 29338501 5
15 29338502 30165567 6
15 30165568 31591820 7
15 31591821 32441810 8
15 32441811 34015424 9
15 34015425 35083250 10
15 35083251 37456501 11
15 37456502 38530776 12
15 38530777 40384131 13
15 40384132 41177513 14
15 41177514 42776398 15
15 42776399 44198048 16
15 44198049 46618786 17
15 46618787 48136047 18
15 48136048 50008042 19
15 50008043 51677559 20
15 51677560 53069095 21
15 53069096 54508527 22
15 54508528 55136268 23
15 55136269 56901772 24
15 56901773 58441365 25
15 58441366 59694115 26
15 59694116 61265835 27
15 61265836 63215221 28
15 63215222 65104667 29
15 65104668 67094766 30
15 67094767 69017998 31
15 69017999 70133340 32
15 70133341 71922648 33
15 71922649 73628713 34
15 73628714 76398623 35
15 76398624 78516052 36
15 78516053 80860977 37
15 80860978 84260467 38
15 84260468 86652904 39
15 86652905 88369942 40
15 88369943 90475550 41
15 90475551 92164391 42
15 92164392 93780901 43
15 93780902 94924329 44
15 94924330 96141595 45
15 96141596 98030909 46
15 98030910 99244058 47
15 99244059 100636846 48
15 100636847 101552693 49
15 101552694 102520965 50
15 102520966 999999999 51
16 1 1207205 1
16 1207206 2764828 2
16 2764829 4001195 3
16 4001196 5118344 4
16 5118345 5891579 5
16 5891580 6893550 6
16 6893551 7529120 7
16 7529121 8338518 8
16 8338519 9799418 9
16 9799419 10426031 10
16 10426032 11520160 11
16 11520161 12613097 12
16 12613098 13154436 13
16 13154437 14464001 14
16 14464002 16154059 15
16 16154060 17644748 16
16 17644749 18643606 17
16 18643607 20150570 18
16 20150571 22448903 19
16 22448904 24136874 20
16 24136875 25986861 21
16 25986862 27445754 22
16 27445755 29036612 23
16 29036613 31382942 24
16 31382943 46399472 25
16 46399473 49007925 26
16 49007926 52035822 27
16 52035823 53382571 28
16 53382572 55903773 29
16 55903774 57664329 30
16 57664330 59045404 31
16 59045405 60745693 32
16 60745694 62229848 33
16 62229849 63691588 34
16 63691589 65938565 35
16 65938566 68841362 36
16 68841363 71054027 37
16 71054028 72935149 38
16 72935150 74971502 39
16 74971503 75977953 40
16 75977954 77523677 41
16 77523678 78456291 42
16 78456292 79134814 43
16 79134815 80297373 44
16 80297374 81772535 45
16 81772536 82747727 46
16 82747728 83477207 47
16 83477208 84445882 48
16 84445883 85148684 49
16 85148685 86156598 50
16 86156599 86815410 51
16 86815411 87647348 52
16 87647349 89041164 53
16 89041165 90292811 54
16 90292812 999999999 55
17 1 1172398 1
17 1172399 1928730 2
17 1928731 3702311 3
17 3702312 4696260 4
17 4696261 5741333 5
17 5741334 7317397 6
17 7317398 8306424 7
17 8306425 9965920 8
17 9965921 11102814 9
17 11102815 12534768 10
17 12534769 13180371 11
17 13180372 13894636 12
17 13894637 15019096 13
17 15019097 16412341 14
17 16412342 18856319 15
17 18856320 21290356 16
17 21290357 27334243 17
17 27334244 29786490 18
17 29786491 31538424 19
17 31538425 32912797 20
17 32912798 34469035 21
17 34469036 36809343 22
17 36809344 38877403 23
17 38877404 39899809 24
17 39899810 41772086 25
17 41772087 43056904 26
17 43056905 45876021 27
17 45876022 47517399 28
17 47517400 49898956 29
17 49898957 50719054 30
17 50719055 51826117 31
17 51826118 53599431 32
17 53599432 55357540 33
17 55357541 57487511 34
17 57487512 59312754 35
17 59312755 61545588 36
17 61545589 63148127 37
17 63148128 64800429 38
17 64800430 67858769 39
17 67858770 69387816 40
17 69387817 72672202 41
17 72672203 74375559 42
17 74375560 76263412 43
17 76263413 77298635 44
17 77298636 78837587 45
17 78837588 80034407 46
17 80034408 81194907 47
17 81194908 999999999 48
18 1 912485 1
18 912486 1942910 2
18 1942911 3891657 3
18 3891658 5834179 4
18 5834180 7090484 5
18 7090485 8498930 6
18 8498931 11075912 7
18 11075913 11905439 8
18 11905440 14440798 9
18 14440799 19485843 10
18 19485844 20649471 11
18 20649472 22996650 12
18 22996651 24026190 13
18 24026191 25927681 14
18 25927682 26875586 15
18 26875587 27866477 16
18 27866478 30264065 17
18 30264066 31780066 18
18 31780067 33861963 19
18 33861964 35075249 20
18 35075250 36365489 21
18 36365490 37684366 22
18 37684367 39892647 23
18 39892648 42922105 24
18 42922106 44299245 25
18 44299246 45939731 26
18 45939732 47730583 27
18 47730584 51062184 28
18 51062185 51554174 29
18 51554175 55213837 30
18 55213838 56530219 31
18 56530220 57630482 32
18 57630483 59020750 33
18 59020751 60277714 34
18 60277715 61820251 35
18 61820252 63463401 36
18 63463402 64252800 37
18 64252801 66125816 38
18 66125817 67175819 39
18 67175820 68621178 40
18 68621179 69621617 41
18 69621618 71038473 42
18 71038474 71971461 43
18 71971462 73526986 44
18 73526987 74813814 45
18 74813815 75976316 46
18 75976317 77149990 47
18 77149991 78017157 48
18 78017158 999999999 49
19 1 610728 1
19 610729 2098395 2
19 2098396 3019659 3
19 3019660 4348966 4
19 4348967 5811851 5
19 5811852 6684884 6
19 6684885 8347512 7
19 8347513 9238392 8
19 9238393 11284027 9
19 11284028 13471126 10
19 13471127 14486346 11
19 14486347 15648609 12
19 15648610 16374415 13
19 16374416 18409861 14
19 18409862 19877470 15
19 19877471 20905756 16
19 20905757 22732895 17
19 22732896 23467745 18
19 23467746 28557892 19
19 28557893 29790946 20
19 29790947 30727953 21
19 30727954 32746519 22
19 32746520 34262951 23
19 34262952 36469294 24
19 36469295 37527032 25
19 37527033 40170618 26
19 40170619 40984600 27
19 40984601 42131572 28
19 42131573 43862454 29
19 43862455 44744107 30
19 44744108 46102696 31
19 46102697 47150081 32
19 47150082 49282226 33
19 49282227 51532566 34
19 51532567 52985289 35
19 52985290 54602361 36
19 54602362 55728079 37
19 55728080 57521334 38
19 57521335 59118838 39
19 59118839 999999999 40
20 1 697599 1
20 697600 2469500 2
20 2469501 3828412 3
20 3828413 5477849 4
20 5477850 7084072 5
20 7084073 8117010 6
20 8117011 9730920 7
20 9730921 11249535 8
20 11249536 12447498 9
20 12447499 13689863 10
20 13689864 15958358 11
20 15958359 17487231 12
20 17487232 18972202 13
20 18972203 20959709 14
20 20959710 22491455 15
20 22491456 23293789 16
20 23293790 24717723 17
20 24717724 25344230 18
20 25344231 31614822 19
20 31614823 32813440 20
20 32813441 34960445 21
20 34960446 36909529 22
20 36909530 38436760 23
20 38436761 39610855 24
20 39610856 40585688 25
20 40585689 41615459 26
20 41615460 42680175 27
20 42680176 44839055 28
20 44839056 47199979 29
20 47199980 49239657 30
20 49239658 52472548 31
20 52472549 54055265 32
20 54055266 56447958 33
20 56447959 58406571 34
20 58406572 59561723 35
20 59561724 61301854 36
20 61301855 62190179 37
20 62190180 62965162 38
20 62965163 999999999 39
21 1 15950981 1
21 15950982 18053164 2
21 18053165 19480374 3
21 19480375 20962338 4
21 20962339 22072763 5
21 22072764 23362874 6
21 23362875 24696230 7
21 24696231 26469121 8
21 26469122 27271018 9
21 27271019 29125225 10
21 29125226 31197024 11
21 31197025 32668641 12
21 32668642 34376998 13
21 34376999 35225464 14
21 35225465 36524372 15
21 36524373 37870778 16
21 37870779 38711703 17
21 38711704 40482901 18
21 40482902 41389526 19
21 41389527 43321527 20
21 43321528 44506267 21
21 44506268 46177104 22
21 46177105 47492225 23
21 47492226 48119751 24
21 48119752 999999999 25
22 1 17674294 1
22 17674295 18296087 2
22 18296088 19912357 3
22 19912358 22357324 4
22 22357325 23712646 5
22 23712647 24984203 6
22 24984204 26791627 7
22 26791628 27834751 8
22 27834752 29651798 9
22 29651799 31439917 10
22 31439918 32664985 11
22 32664986 34494913 12
22 34494914 35530984 13
22 35530985 37570268 14
22 37570269 39307893 15
22 39307894 40545796 16
22 40545797 42690817 17
22 42690818 43714199 18
22 43714200 44995307 19
22 44995308 46470494 20
22 46470495 47596317 21
22 47596318 48903702 22
22 48903703 49824533 23
22 49824534 51243297 24
22 51243298 999999999 25
