chr start stop block
7 28359562 29547903 35
7 29547904 30537637 36
7 30537638 32400371 37
7 32400372 33554497 38
7 33554498 34697921 39
7 34697922 35424350 40
7 35424351 36794558 41
7 36794559 37504469 42
7 37504470 38330980 43
7 38330981 38967907 44
7 38967908 40266793 45
7 40266794 40783072 46
7 40783073 42239508 47
7 42239509 42814589 48
7 42814590 44272623 49
7 44272624 45244623 50
7 45244624 46608743 51
7 46608744 47629908 52
7 47629909 48193680 53
7 48193681 49480762 54
7 49480763 50256416 55
7 50256417 50695740 56
7 50695741 52277293 57
7 52277294 53176375 58
7 53176376 54748198 59
7 54748199 57148428 60
7 57148429 63309591 61
7 63309592 63530468 62
7 63530469 64481837 63
7 64481838 65670370 64
7 65670371 67371497 65
7 67371498 68026885 66
7 68026886 68566918 67
7 68566919 70110722 68
7 70110723 71211569 69
7 71211570 71874313 70
7 71874314 73811278 71
7 73811279 75378296 72
7 75378297 76499176 73
7 76499177 78235173 74
7 78235174 79161759 75
7 79161760 80159693 76
7 80159694 82014287 77
7 82014288 83567853 78
7 83567854 84872123 79
7 84872124 85658212 80
7 85658213 87135479 81
7 87135480 88736546 82
7 88736547 89273165 83
7 89273166 90740686 84
7 90740687 92373230 85
7 92373231 93965495 86
7 93965496 95080337 87
7 95080338 96433269 88
7 96433270 97183524 89
7 97183525 98165707 90
7 98165708 98718981 91
7 98718982 99365450 92
7 99365451 100526596 93
7 100526597 101731557 94
7 101731558 103196513 95
7 103196514 104159640 96
7 104159641 105255303 97
7 105255304 106304878 98
7 106304879 107653363 99
7 107653364 109296108 100
7 109296109 110483221 101
7 110483222 111452820 102
7 111452821 112726114 103
7 112726115 113719025 104
7 113719026 115322758 105
7 115322759 116575152 106
7 116575153 116948170 107
7 116948171 117862620 108
7 117862621 119568002 109
7 119568003 120269243 110
7 120269244 120869337 111
7 120869338 122021183 112
7 122021184 123599482 113
7 123599483 124157106 114
7 124157107 124934560 115
7 124934561 125776082 116
7 125776083 126645861 117
7 126645862 127790171 118
7 127790172 128299900 119
7 128299901 129182506 120
7 129182507 129590580 121
7 129590581 130933460 122
7 130933461 131636008 123
7 131636009 132806474 124
7 132806475 134391168 125
7 134391169 135715468 126
7 135715469 136570617 127
7 136570618 137678169 128
7 137678170 138581575 129
7 138581576 139196424 130
7 139196425 140115142 131
7 140115143 140808055 132
7 140808056 141729904 133
7 141729905 142659565 134
7 142659566 144464711 135
7 144464712 145417173 136
7 145417174 146397714 137
7 146397715 148035675 138
7 148035676 149364472 139
7 149364473 150494371 140
7 150494372 151511833 141
7 151511834 152703522 142
7 152703523 153361653 143
7 153361654 154478115 144
7 154478116 155170190 145
7 155170191 155847342 146
7 155847343 156814564 147
7 156814565 157569964 148
7 157569965 158031441 149
7 158031442 158761758 150
7 158761759 159128574 151
7 159128575 999999999 152
8 1 514105 1
8 514106 1037329 2
8 1037330 1290926 3
8 1290927 1822712 4
8 1822713 2408782 5
8 2408783 3024951 6
8 3024952 3392904 7
8 3392905 3586535 8
8 3586536 3925952 9
8 3925953 4435945 10
8 4435946 4891525 11
8 4891526 5568281 12
8 5568282 6062714 13
8 6062715 6463568 14
8 6463569 8087712 15
8 8087713 9042127 16
8 9042128 9634772 17
8 9634773 10535869 18
8 10535870 10941207 19
8 10941208 11468084 20
8 11468085 12616429 21
8 12616430 13264326 22
8 13264327 14026557 23
8 14026558 14452820 24
8 14452821 15003363 25
8 15003364 15274987 26
8 15274988 16347726 27
8 16347727 17057023 28
8 17057024 17946508 29
8 17946509 18936781 30
8 18936782 19492270 31
8 19492271 20048312 32
8 20048313 20807848 33
8 20807849 21661736 34
8 21661737 22774329 35
8 22774330 23789677 36
8 23789678 24672841 37
8 24672842 26082079 38
8 26082080 26900327 39
8 26900328 28324675 40
8 28324676 29254090 41
8 29254091 30532976 42
8 30532977 30817135 43
8 30817136 32119174 44
8 32119175 33276986 45
8 33276987 35534182 46
8 35534183 36641571 47
8 36641572 38601948 48
8 38601949 38999311 49
8 38999312 39828230 50
8 39828231 40704389 51
8 40704390 41706455 52
8 41706456 46841314 53
8 46841315 49883696 54
8 49883697 51463010 55
8 51463011 52157383 56
8 52157384 53302329 57
8 53302330 54117232 58
8 54117233 55405574 59
8 55405575 56535811 60
8 56535812 57734690 61
8 57734691 58912112 62
8 58912113 59981429 63
8 59981430 60496741 64
8 60496742 61810693 65
8 61810694 62700793 66
8 62700794 63738180 67
8 63738181 64213716 68
8 64213717 65434820 69
8 65434821 66027222 70
8 66027223 67192983 71
8 67192984 67906169 72
8 67906170 69043583 73
8 69043584 69698853 74
8 69698854 70866027 75
8 70866028 72095315 76
8 72095316 73245041 77
8 73245042 74145896 78
8 74145897 75789320 79
8 75789321 77344123 80
8 77344124 79004685 81
8 79004686 79751083 82
8 79751084 80769780 83
8 80769781 81890432 84
8 81890433 82889705 85
8 82889706 83251083 86
8 83251084 84215378 87
8 84215379 84739518 88
8 84739519 85466845 89
8 85466846 86134219 90
8 86134220 87634018 91
8 87634019 89084081 92
8 89084082 89995460 93
8 89995461 90366351 94
8 90366352 91189606 95
8 91189607 92356915 96
8 92356916 94036366 97
8 94036367 95317393 98
8 95317394 96407959 99
8 96407960 97322460 100
8 97322461 98132232 101
8 98132233 99150985 102
8 99150986 100997420 103
8 100997421 102261174 104
8 102261175 103596287 105
8 103596288 104466229 106
8 104466230 105983799 107
8 105983800 107269191 108
8 107269192 108392927 109
8 108392928 108753046 110
8 108753047 109730466 111
8 109730467 111046509 112
8 111046510 112021274 113
8 112021275 112808095 114
8 112808096 113070380 115
8 113070381 113652656 116
8 113652657 114782859 117
8 114782860 115254121 118
8 115254122 116158162 119
8 116158163 117301286 120
8 117301287 118625414 121
8 118625415 118770016 122
8 118770017 119556256 123
8 119556257 120217922 124
8 120217923 121179523 125
8 121179524 121860130 126
8 121860131 122626403 127
8 122626404 123669843 128
8 123669844 124859808 129
8 124859809 125728807 130
8 125728808 126446618 131
8 126446619 127646283 132
8 127646284 128902999 133
8 128903000 130003672 134
8 130003673 131649498 135
8 131649499 133351143 136
8 133351144 134334754 137
8 134334755 135337815 138
8 135337816 136958598 139
8 136958599 138226901 140
8 138226902 139609473 141
8 139609474 140863729 142
8 140863730 141662150 143
8 141662151 143604764 144
8 143604765 144117338 145
8 144117339 145586102 146
8 145586103 146303866 147
8 146303867 999999999 148
9 1 519896 1
9 519897 801225 2
9 801226 1460733 3
9 1460734 1919265 4
9 1919266 2758880 5
9 2758881 3981355 6
9 3981356 4661976 7
9 4661977 5274463 8
9 5274464 6217848 9
9 6217849 7087538 10
9 7087539 7759505 11
9 7759506 8376859 12
9 8376860 9013325 13
9 9013326 10879517 14
9 10879518 12046117 15
9 12046118 14058053 16
9 14058054 15337360 17
9 15337361 16658985 18
9 16658986 17488892 19
9 17488893 18636447 20
9 18636448 19741060 21
9 19741061 20470822 22
9 20470823 21154817 23
9 21154818 22204678 24
9 22204679 22970356 25
9 22970357 23647542 26
9 23647543 24722232 27
9 24722233 25426339 28
9 25426340 26453950 29
9 26453951 27173386 30
9 27173387 28517539 31
9 28517540 29595704 32
9 29595705 30340100 33
9 30340101 31588569 34
9 31588570 32257947 35
9 32257948 33532272 36
9 33532273 34110037 37
9 34110038 35953044 38
9 35953045 36530115 39
9 36530116 37684133 40
9 37684134 38719237 41
9 38719238 71175351 42
9 71175352 72292560 43
9 72292561 73399518 44
9 73399519 74251699 45
9 74251700 74671718 46
9 74671719 75519250 47
9 75519251 77507445 48
9 77507446 78313192 49
9 78313193 79451876 50
9 79451877 80132917 51
9 80132918 81155707 52
9 81155708 81871712 53
9 81871713 82967816 54
9 82967817 84209548 55
9 84209549 85137369 56
9 85137370 86070371 57
9 86070372 86769411 58
9 86769412 87815494 59
9 87815495 88868613 60
9 88868614 90135266 61
9 90135267 90293829 62
9 90293830 91391385 63
9 91391386 91757545 64
9 91757546 93101612 65
9 93101613 93861352 66
9 93861353 94335041 67
9 94335042 95810530 68
9 95810531 97017475 69
9 97017476 97684512 70
9 97684513 98549669 71
9 98549670 99431685 72
9 99431686 100921253 73
9 100921254 102017203 74
9 102017204 102598122 75
9 102598123 104244840 76
9 104244841 105041374 77
9 105041375 105968338 78
9 105968339 107548017 79
9 107548018 109153012 80
9 109153013 110635051 81
9 110635052 111140792 82
9 111140793 112194713 83
9 112194714 112864468 84
9 112864469 113646263 85
9 113646264 114718839 86
9 114718840 115694207 87
9 115694208 117312911 88
9 117312912 118914130 89
9 118914131 120030931 90
9 120030932 121320293 91
9 121320294 121858400 92
9 121858401 123634465 93
9 123634466 124431567 94
9 124431568 126052500 95
9 126052501 127186504 96
9 127186505 127570426 97
9 127570427 129283303 98
9 129283304 130895115 99
9 130895116 132086840 100
9 132086841 132894409 101
9 132894410 133915218 102
9 133915219 134435114 103
9 134435115 135299169 104
9 135299170 135867225 105
9 135867226 136611374 106
9 136611375 137339206 107
9 137339207 137723517 108
9 137723518 138323493 109
9 138323494 139072759 110
9 139072760 140099084 111
9 140099085 141144795 112
9 141144796 999999999 113
10 1 832863 1
10 832864 1523117 2
10 1523118 2297536 3
10 2297537 2743896 4
10 2743897 3159532 5
10 3159533 3834652 6
10 3834653 4302627 7
10 4302628 5359720 8
10 5359721 6436805 9
10 6436806 7227089 10
10 7227090 8157705 11
10 8157706 9038674 12
10 9038675 10158911 13
10 10158912 11346837 14
10 11346838 12629951 15
10 12629952 13207646 16
10 13207647 13773843 17
10 13773844 14266416 18
10 14266417 15537079 19
10 15537080 16446007 20
10 16446008 17339529 21
10 17339530 18537543 22
10 18537544 19204421 23
10 19204422 20276130 24
10 20276131 20774074 25
10 20774075 21686491 26
10 21686492 23366265 27
10 23366266 24600285 28
10 24600286 25579635 29
10 25579636 26673485 30
10 26673486 28412435 31
10 28412436 29115019 32
10 29115020 30231141 33
10 30231142 30852024 34
10 30852025 31506767 35
10 31506768 32703420 36
10 32703421 33706589 37
10 33706590 34527883 38
10 34527884 35175221 39
10 35175222 36475588 40
10 36475589 36934217 41
10 36934218 37777728 42
10 37777729 43606686 43
10 43606687 44114615 44
10 44114616 45247976 45
10 45247977 47181208 46
10 47181209 49932966 47
10 49932967 50840011 48
10 50840012 52087511 49
10 52087512 52902460 50
10 52902461 53841951 51
10 53841952 54934856 52
10 54934857 55919742 53
10 55919743 57032096 54
10 57032097 57616710 55
10 57616711 58406486 56
10 58406487 59424118 57
10 59424119 60666091 58
10 60666092 61794634 59
10 61794635 62559171 60
10 62559172 63779931 61
10 63779932 64264616 62
10 64264617 65035111 63
10 65035112 65897658 64
10 65897659 66902538 65
10 66902539 67766972 66
10 67766973 68757765 67
10 68757766 69464720 68
10 69464721 70811426 69
10 70811427 71303929 70
10 71303930 72218684 71
10 72218685 72984696 72
10 72984697 73730383 73
10 73730384 75701446 74
10 75701447 77405755 75
10 77405756 79023896 76
10 79023897 79959466 77
10 79959467 81143145 78
10 81143146 81885659 79
10 81885660 82708233 80
10 82708234 83875287 81
10 83875288 84384966 82
10 84384967 85424323 83
10 85424324 86935240 84
10 86935241 87936573 85
10 87936574 89467723 86
10 89467724 90903677 87
10 90903678 91960141 88
10 91960142 93337201 89
10 93337202 94501125 90
10 94501126 95970546 91
10 95970547 97040587 92
10 97040588 98268669 93
10 98268670 99694365 94
10 99694366 100471631 95
10 100471632 101643235 96
10 101643236 102508968 97
10 102508969 103226626 98
10 103226627 105246872 99
10 105246873 106236606 100
10 106236607 107781304 101
10 107781305 108431204 102
10 108431205 108863728 103
10 108863729 109578054 104
10 109578055 110930029 105
10 110930030 112560742 106
10 112560743 114208706 107
10 114208707 116360752 108
10 116360753 117083211 109
10 117083212 118893337 110
10 118893338 119491901 111
10 119491902 120589988 112
10 120589989 121219724 113
10 121219725 122294350 114
10 122294351 123137457 115
10 123137458 124015356 116
10 124015357 125445730 117
10 125445731 126753188 118
10 126753189 128003980 119
10 128003981 129135912 120
10 129135913 129750385 121
10 129750386 130727363 122
10 130727364 131599148 123
10 131599149 132367514 124
10 132367515 133043623 125
10 133043624 133863458 126
10 133863459 134982792 127
10 134982793 135523864 128
10 135523865 999999999 129
11 1 1472217 1
11 1472218 2737976 2
11 2737977 3134258 3
11 3134259 3661074 4
11 3661075 4405914 5
11 4405915 4747164 6
11 4747165 5323980 7
11 5323981 5771914 8
11 5771915 6565000 9
11 6565001 7268057 10
11 7268058 8098546 11
11 8098547 9370215 12
11 9370216 10427744 13
11 10427745 11362044 14
11 11362045 12471117 15
11 12471118 13629182 16
11 13629183 15322752 17
11 15322753 16385203 18
11 16385204 17751769 19
11 17751770 18793196 20
11 18793197 19981241 21
11 19981242 21261591 22
11 21261592 22537164 23
11 22537165 23673563 24
11 23673564 25165354 25
11 25165355 26097972 26
11 26097973 27792474 27
11 27792475 29292887 28
11 29292888 30625945 29
11 30625946 32276971 30
11 32276972 33385042 31
11 33385043 34529465 32
11 34529466 35383268 33
11 35383269 36181478 34
11 36181479 37115891 35
11 37115892 37842262 36
11 37842263 38611204 37
11 38611205 39386671 38
11 39386672 40094432 39
11 40094433 41414284 40
11 41414285 42855852 41
11 42855853 43955707 42
11 43955708 45706698 43
11 45706699 46382994 44
11 46382995 47587547 45
11 47587548 48730085 46
11 48730086 49792430 47
11 49792431 50316851 48
11 50316852 51092967 49
11 51092968 54695472 50
11 54695473 55206670 51
11 55206671 55997828 52
11 55997829 57214314 53
11 57214315 58458629 54
11 58458630 59811805 55
11 59811806 60538875 56
11 60538876 61683323 57
11 61683324 62780708 58
11 62780709 63584149 59
11 63584150 65570093 60
11 65570094 66838144 61
11 66838145 67700906 62
11 67700907 68810296 63
11 68810297 69356089 64
11 69356090 69974730 65
11 69974731 70926394 66
11 70926395 72179189 67
11 72179190 73672239 68
11 73672240 75027980 69
11 75027981 75888260 70
11 75888261 76883238 71
11 76883239 78511123 72
11 78511124 79374740 73
11 79374741 80800854 74
11 80800855 81211601 75
11 81211602 82840373 76
11 82840374 83045295 77
11 83045296 84382756 78
11 84382757 84964124 79
11 84964125 86426765 80
11 86426766 87633782 81
11 87633783 88284548 82
11 88284549 89479816 83
11 89479817 90954450 84
11 90954451 91535911 85
11 91535912 91946310 86
11 91946311 92666562 87
11 92666563 94035440 88
11 94035441 94681345 89
11 94681346 96047599 90
11 96047600 97674034 91
11 97674035 98887002 92
11 98887003 100417168 93
11 100417169 101398961 94
11 101398962 102836739 95
11 102836740 103493095 96
11 103493096 104297436 97
11 104297437 105502910 98
11 105502911 106522123 99
11 106522124 107843325 100
11 107843326 108823641 101
11 108823642 111048569 102
11 111048570 112221475 103
11 112221476 113107689 104
11 113107690 114187136 105
11 114187137 115172160 106
11 115172161 116459417 107
11 116459418 117788326 108
11 117788327 118962656 109
11 118962657 120534633 110
11 120534634 121204912 111
11 121204913 121833837 112
11 121833838 122481171 113
11 122481172 123510875 114
11 123510876 123994628 115
11 123994629 125049588 116
11 125049589 125985419 117
11 125985420 127199147 118
11 127199148 128352513 119
11 128352514 129452081 120
11 129452082 130341493 121
11 130341494 131218957 122
11 131218958 131873779 123
11 131873780 132586210 124
11 132586211 133697718 125
11 133697719 134346846 126
11 134346847 134946451 127
11 134946452 999999999 128
12 1 669740 1
12 669741 1935982 2
12 1935983 2692745 3
12 2692746 3681078 4
12 3681079 4772214 5
12 4772215 6023945 6
12 6023946 6952659 7
12 6952660 7994996 8
12 7994997 9337986 9
12 9337987 10492427 10
12 10492428 11479367 11
12 11479368 12899830 12
12 12899831 14266757 13
12 14266758 15241295 14
12 15241296 16867283 15
12 16867284 17369712 16
12 17369713 18373623 17
12 18373624 19726645 18
12 19726646 20076916 19
12 20076917 21315965 20
12 21315966 22325754 21
12 22325755 22987678 22
12 22987679 24928743 23
12 24928744 26532810 24
12 26532811 27799202 25
12 27799203 29111552 26
12 29111553 29630783 27
12 29630784 30355165 28
12 30355166 30980096 29
12 30980097 32082359 30
12 32082360 33075760 31
12 33075761 33455514 32
12 33455515 37856716 33
12 37856717 38568801 34
12 38568802 40019162 35
12 40019163 40064681 36
12 40064682 41198873 37
12 41198874 42347362 38
12 42347363 43074643 39
12 43074644 43983110 40
12 43983111 44676785 41
12 44676786 45378954 42
12 45378955 46604898 43
12 46604899 47672435 44
12 47672436 48271503 45
12 48271504 49155904 46
12 49155905 50296095 47
12 50296096 51776015 48
12 51776016 53368585 49
12 53368586 55125958 50
12 55125959 57543102 51
12 57543103 58973672 52
12 58973673 60860872 53
12 60860873 61964960 54
12 61964961 63159448 55
12 63159449 63801571 56
12 63801572 65099182 57
12 65099183 66162559 58
12 66162560 67180886 59
12 67180887 67906380 60
12 67906381 68509456 61
12 68509457 69260778 62
12 69260779 70099836 63
12 70099837 71226828 64
12 71226829 71942688 65
12 71942689 73669730 66
12 73669731 75053208 67
12 75053209 76498687 68
12 76498688 77100990 69
12 77100991 77803586 70
12 77803587 79059282 71
12 79059283 80831043 72
12 80831044 81030177 73
12 81030178 82072842 74
12 82072843 83502027 75
12 83502028 84174877 76
12 84174878 85234421 77
12 85234422 86138241 78
12 86138242 86721661 79
12 86721662 88346850 80
12 88346851 89946780 81
12 89946781 91022198 82
12 91022199 92791163 83
12 92791164 93455673 84
12 93455674 94281560 85
12 94281561 95147801 86
12 95147802 96089736 87
12 96089737 97871603 88
12 97871604 98579586 89
12 98579587 99817231 90
12 99817232 100247239 91
12 100247240 101974505 92
12 101974506 102504959 93
12 102504960 103773720 94
12 103773721 104845348 95
12 104845349 105496082 96
12 105496083 106659470 97
12 106659471 107848651 98
12 107848652 109024724 99
12 109024725 109643151 100
12 109643152 110116177 101
12 110116178 111358111 102
12 111358112 113029495 103
12 113029496 114048616 104
12 114048617 115035948 105
12 115035949 116184484 106
12 116184485 117079934 107
12 117079935 117562435 108
12 117562436 118201774 109
12 118201775 119727682 110
12 119727683 120838304 111
12 120838305 123389777 112
12 123389778 124257460 113
12 124257461 125838416 114
12 125838417 126545212 115
12 126545213 127195222 116
12 127195223 128019997 117
12 128019998 128924936 118
12 128924937 129771023 119
12 129771024 130737320 120
12 130737321 131412849 121
12 131412850 132111973 122
12 132111974 133020273 123
12 133020274 133841510 124
12 133841511 999999999 125
13 1 19647210 1
13 19647211 20806152 2
13 20806153 21688903 3
13 21688904 22548701 4
13 22548702 23285164 5
13 23285165 23993989 6
13 23993990 24788602 7
13 24788603 25572124 8
13 25572125 26621708 9
13 26621709 27284526 10
13 27284527 28283058 11
13 28283059 29559597 12
13 29559598 30049866 13
13 30049867 31698425 14
13 31698426 32301688 15
13 32301689 33591463 16
13 33591464 34290789 17
13 34290790 35139734 18
13 35139735 36278054 19
13 36278055 37275109 20
13 37275110 38291601 21
13 38291602 39351887 22
13 39351888 39831320 23
13 39831321 40747231 24
13 40747232 41852024 25
13 41852025 42789001 26
13 42789002 43701342 27
13 43701343 45243638 28
13 45243639 46302652 29
13 46302653 47589226 30
13 47589227 48729623 31
13 48729624 51559569 32
13 51559570 53339519 33
13 53339520 55154315 34
13 55154316 56437115 35
13 56437116 57554223 36
13 57554224 59301216 37
13 59301217 60089771 38
13 60089772 60854355 39
13 60854356 61593739 40
13 61593740 63401367 41
13 63401368 64202641 42
13 64202642 65339574 43
13 65339575 66202810 44
13 66202811 67509411 45
13 67509412 69005564 46
13 69005565 69802498 47
13 69802499 70725252 48
13 70725253 71376678 49
13 71376679 71978289 50
13 71978290 72959889 51
13 72959890 73952055 52
13 73952056 74490883 53
13 74490884 75200023 54
13 75200024 76244027 55
13 76244028 76853252 56
13 76853253 78033939 57
13 78033940 79242943 58
13 79242944 80718917 59
13 80718918 81726934 60
13 81726935 82949308 61
13 82949309 84133412 62
13 84133413 85036416 63
13 85036417 86321571 64
13 86321572 87041797 65
13 87041798 88559138 66
13 88559139 90175700 67
13 90175701 91083576 68
13 91083577 92296019 69
13 92296020 92913550 70
13 92913551 94207217 71
13 94207218 94863071 72
13 94863072 95978891 73
13 95978892 96608512 74
13 96608513 98313852 75
13 98313853 99266017 76
13 99266018 100106197 77
13 100106198 101571437 78
13 101571438 102104097 79
13 102104098 103053191 80
13 103053192 103685705 81
13 103685706 104525549 82
13 104525550 105475890 83
13 105475891 106199143 84
13 106199144 106890804 85
13 106890805 107852020 86
13 107852021 108708855 87
13 108708856 109462298 88
13 109462299 110243444 89
13 110243445 111233361 90
13 111233362 112137582 91
13 112137583 113572686 92
13 113572687 115109852 93
13 115109853 999999999 94
14 1 20472392 1
14 20472393 20711680 2
14 20711681 21340092 3
14 21340093 22785563 4
14 22785564 24617631 5
14 24617632 25428262 6
14 25428263 26135953 7
14 26135954 27532412 8
14 27532413 28467155 9
14 28467156 29199118 10
14 29199119 30689897 11
14 30689898 32022394 12
14 32022395 33037072 13
14 33037073 33954151 14
14 33954152 35155747 15
14 35155748 36457757 16
14 36457758 37447078 17
14 37447079 38667936 18
14 38667937 40256543 19
14 40256544 41267412 20
14 41267413 41928652 21
14 41928653 43066307 22
14 43066308 44876866 23
14 44876867 46315522 24
14 46315523 48353113 25
14 48353114 49408671 26
14 49408672 50395118 27
14 50395119 51412012 28
14 51412013 52242750 29
14 52242751 53162760 30
14 53162761 53997119 31
14 53997120 54803344 32
14 54803345 56216307 33
14 56216308 57180363 34
14 57180364 58237658 35
14 58237659 59809803 36
14 59809804 60784529 37
14 60784530 62406908 38
14 62406909 63789332 39
14 63789333 65220360 40
14 65220361 65238831 41
14 65238832 66355152 42
14 66355153 68239361 43
14 68239362 69137166 44
14 69137167 70203777 45
14 70203778 71170182 46
14 71170183 72488356 47
14 72488357 73046652 48
14 73046653 74097074 49
14 74097075 74824895 50
14 74824896 76029407 51
14 76029408 76697964 52
14 76697965 77718877 53
14 77718878 78114974 54
14 78114975 79360954 55
14 79360955 79667309 56
14 79667310 80855919 57
14 80855920 81615492 58
14 81615493 82461166 59
14 82461167 83138187 60
14 83138188 84274399 61
14 84274400 85861760 62
14 85861761 86650058 63
14 86650059 87635613 64
14 87635614 88727363 65
14 88727364 89658172 66
14 89658173 90663673 67
14 90663674 92100210 68
14 92100211 92969410 69
14 92969411 94192906 70
14 94192907 95340455 71
14 95340456 95927554 72
14 95927555 96562373 73
14 96562374 97176503 74
14 97176504 98259764 75
14 98259765 98811554 76
14 98811555 99476305 77
14 99476306 100408313 78
14 100408314 101260819 79
14 101260820 102324495 80
14 102324496 103389816 81
14 103389817 104201673 82
14 104201674 105656483 83
14 105656484 106343265 84
14 106343266 107289453 85
14 107289454 999999999 86
15 1 22594280 1
15 22594281 24147881 2
15 24147882 24979443 3
15 24979444 25911799 4
15 25911800 26483174 5
15 26483175 27425699 6
15 27425700 28604609 7
15 28604610 29894625 8
15 29894626 31562003 9
15 31562004 32440276 10
15 32440277 33594037 11
15 33594038 34212690 12
15 34212691 35331859 13
15 35331860 35945027 14
15 35945028 36983961 15
15 36983962 37964439 16
15 37964440 38815149 17
15 38815150 39324625 18
15 39324626 40602484 19
15 40602485 41797735 20
15 41797736 42630895 21
15 42630896 43666519 22
15 43666520 45346489 23
15 45346490 46034801 24
15 46034802 46882560 25
15 46882561 47686080 26
15 47686081 49206358 27
15 49206359 50192648 28
15 50192649 51001533 29
15 51001534 52592896 30
15 52592897 53377016 31
15 53377017 54167017 32
15 54167018 55136169 33
15 55136170 55880318 34
15 55880319 56786924 35
15 56786925 58029431 36
15 58029432 58600502 37
15 58600503 59507952 38
15 59507953 60229927 39
15 60229928 61699353 40
15 61699354 63089870 41
15 63089871 64236972 42
15 64236973 65103552 43
15 65103553 66358982 44
15 66358983 67390030 45
15 67390031 68718653 46
15 68718654 70133229 47
15 70133230 71501574 48
15 71501575 72969399 49
15 72969400 74244277 50
15 74244278 76128127 51
15 76128128 77260484 52
15 77260485 78641354 53
15 78641355 79262609 54
15 79262610 79767881 55
15 79767882 80145748 56
15 80145749 80976992 57
15 80976993 81841049 58
15 81841050 84701583 59
15 84701584 86086324 60
15 86086325 87694637 61
15 87694638 88113679 62
15 88113680 89338218 63
15 89338219 89980371 64
15 89980372 91087473 65
15 91087474 91746314 66
15 91746315 92881341 67
15 92881342 93801350 68
15 93801351 94768228 69
15 94768229 96447933 70
15 96447934 96805275 71
15 96805276 97928560 72
15 97928561 99246593 73
15 99246594 100417181 74
15 100417182 101179819 75
15 101179820 101934498 76
15 101934499 102520965 77
15 102520966 999999999 78
16 1 608263 1
16 608264 1329267 2
16 1329268 2296073 3
16 2296074 3300513 4
16 3300514 4092479 5
16 4092480 4816022 6
16 4816023 5571214 7
16 5571215 6057818 8
16 6057819 6785278 9
16 6785279 6992562 10
16 6992563 7636615 11
16 7636616 8212191 12
16 8212192 8863876 13
16 8863877 9657957 14
16 9657958 10425448 15
16 10425449 10868007 16
16 10868008 11646602 17
16 11646603 12471982 18
16 12471983 12987248 19
16 12987249 13820183 20
16 13820184 15444657 21
16 15444658 16153575 22
16 16153576 17505490 23
16 17505491 18690670 24
16 18690671 19393242 25
16 19393243 20266172 26
16 20266173 22443685 27
16 22443686 24137064 28
16 24137065 25595514 29
16 25595515 26505157 30
16 26505158 27170724 31
16 27170725 28020130 32
16 28020131 29696894 33
16 29696895 33201635 34
16 33201636 46399472 35
16 46399473 48357671 36
16 48357672 49760090 37
16 49760091 51017895 38
16 51017896 52444374 39
16 52444375 53753296 40
16 53753297 54995191 41
16 54995192 55717374 42
16 55717375 56617039 43
16 56617040 57973417 44
16 57973418 58535566 45
16 58535567 59889375 46
16 59889376 60403849 47
16 60403850 62570521 48
16 62570522 64194915 49
16 64194916 64902175 50
16 64902176 66398054 51
16 66398055 67619237 52
16 67619238 69539733 53
16 69539734 70695617 54
16 70695618 71638185 55
16 71638186 73544846 56
16 73544847 74727321 57
16 74727322 75525780 58
16 75525781 76524677 59
16 76524678 76776531 60
16 76776532 77208337 61
16 77208338 77741579 62
16 77741580 78432067 63
16 78432068 78799681 64
16 78799682 79552690 65
16 79552691 79947732 66
16 79947733 80555688 67
16 80555689 80956757 68
16 80956758 81638768 69
16 81638769 82536992 70
16 82536993 83081730 71
16 83081731 83971968 72
16 83971969 84058640 73
16 84058641 84880665 74
16 84880666 85541195 75
16 85541196 86156731 76
16 86156732 86747239 77
16 86747240 87669757 78
16 87669758 88554037 79
16 88554038 89381714 80
16 89381715 90292811 81
16 90292812 999999999 82
17 1 821257 1
17 821258 1659923 2
17 1659924 2702635 3
17 2702636 3702403 4
17 3702404 4627036 5
17 4627037 5135843 6
17 5135844 5845416 7
17 5845417 6682232 8
17 6682233 7929171 9
17 7929172 9077036 10
17 9077037 9922827 11
17 9922828 11144825 12
17 11144826 12534481 13
17 12534482 13302274 14
17 13302275 14113697 15
17 14113698 15283333 16
17 15283334 16320464 17
17 16320465 17305395 18
17 17305396 19420226 19
17 19420227 20843419 20
17 20843420 26131959 21
17 26131960 26875182 22
17 26875183 28553707 23
17 28553708 29737306 24
17 29737307 30623975 25
17 30623976 31834845 26
17 31834846 32487043 27
17 32487044 33447947 28
17 33447948 35037307 29
17 35037308 36808792 30
17 36808793 38254966 31
17 38254967 39782565 32
17 39782566 42020144 33
17 42020145 43460373 34
17 43460374 45307358 35
17 45307359 45882884 36
17 45882885 47066160 37
17 47066161 47593472 38
17 47593473 48734574 39
17 48734575 49916949 40
17 49916950 50946283 41
17 50946284 52332747 42
17 52332748 53738491 43
17 53738492 55507585 44
17 55507586 57425493 45
17 57425494 59312893 46
17 59312894 60456978 47
17 60456979 60907227 48
17 60907228 62212137 49
17 62212138 63435141 50
17 63435142 64435804 51
17 64435805 65632690 52
17 65632691 66317464 53
17 66317465 67322588 54
17 67322589 67964618 55
17 67964619 68740006 56
17 68740007 69506756 57
17 69506757 70421859 58
17 70421860 71333036 59
17 71333037 72382423 60
17 72382424 73004933 61
17 73004934 74561533 62
17 74561534 75032679 63
17 75032680 75617053 64
17 75617054 76407302 65
17 76407303 76859109 66
17 76859110 77755441 67
