chr start stop block
14 81000021 83137832 33
14 83137833 84092006 34
14 84092007 85568113 35
14 85568114 87635078 36
14 87635079 89411184 37
14 89411185 91618006 38
14 91618007 92916398 39
14 92916399 94325284 40
14 94325285 95947051 41
14 95947052 97572723 42
14 97572724 99370325 43
14 99370326 101357467 44
14 101357468 103390024 45
14 103390025 105001893 46
14 105001894 106339116 47
14 106339117 107289453 48
14 107289454 999999999 49
15 1 24979403 1
15 24979404 27298111 2
15 27298112 28604616 3
15 28604617 30435203 4
15 30435204 32197741 5
15 32197742 34016006 6
15 34016007 35038010 7
15 35038011 37456725 8
15 37456726 38531451 9
15 38531452 40384323 10
15 40384324 41798466 11
15 41798467 42910413 12
15 42910414 45095315 13
15 45095316 46666510 14
15 46666511 48365227 15
15 48365228 50008042 16
15 50008043 51678515 17
15 51678516 53699683 18
15 53699684 55823742 19
15 55823743 56865254 20
15 56865255 58828305 21
15 58828306 59909704 22
15 59909705 61292485 23
15 61292486 63015121 24
15 63015122 64339747 25
15 64339748 67468816 26
15 67468817 68891517 27
15 68891518 72047166 28
15 72047167 73628713 29
15 73628714 76398690 30
15 76398691 78516008 31
15 78516009 80638743 32
15 80638744 84260702 33
15 84260703 86652258 34
15 86652259 88370261 35
15 88370262 90070117 36
15 90070118 92011844 37
15 92011845 93591317 38
15 93591318 94922390 39
15 94922391 96473836 40
15 96473837 98030719 41
15 98030720 100290015 42
15 100290016 102520965 43
15 102520966 999999999 44
16 1 1107355 1
16 1107356 2410639 2
16 2410640 4046569 3
16 4046570 5117846 4
16 5117847 5855101 5
16 5855102 6893426 6
16 6893427 7604975 7
16 7604976 8961639 8
16 8961640 10868120 9
16 10868121 12612115 10
16 12612116 13154642 11
16 13154643 14470774 12
16 14470775 16960199 13
16 16960200 18102735 14
16 18102736 20151005 15
16 20151006 21499396 16
16 21499397 24309955 17
16 24309956 25725415 18
16 25725416 27795174 19
16 27795175 29698605 20
16 29698606 32703170 21
16 32703171 49008732 22
16 49008733 51214362 23
16 51214363 54450243 24
16 54450244 56907577 25
16 56907578 58867357 26
16 58867358 60746326 27
16 60746327 62227635 28
16 62227636 63691588 29
16 63691589 66398030 30
16 66398031 69541876 31
16 69541877 73543800 32
16 73543801 74971510 33
16 74971511 76275793 34
16 76275794 77523906 35
16 77523907 78865570 36
16 78865571 80297073 37
16 80297074 81432838 38
16 81432839 82747942 39
16 82747943 83612984 40
16 83612985 84445737 41
16 84445738 85374252 42
16 85374253 86981135 43
16 86981136 88704476 44
16 88704477 90292811 45
16 90292812 999999999 46
17 1 1173000 1
17 1173001 2632815 2
17 2632816 3591294 3
17 3591295 5574964 4
17 5574965 6634093 5
17 6634094 9312565 6
17 9312566 10575137 7
17 10575138 12534587 8
17 12534588 13464479 9
17 13464480 14215664 10
17 14215665 15280575 11
17 15280576 16437684 12
17 16437685 18853177 13
17 18853178 21285187 14
17 21285188 26802477 15
17 26802478 29266625 16
17 29266626 31695392 17
17 31695393 32911703 18
17 32911704 34395060 19
17 34395061 36495388 20
17 36495389 38649588 21
17 38649589 39900527 22
17 39900528 43932380 23
17 43932381 45880184 24
17 45880185 49895547 25
17 49895548 51665572 26
17 51665573 53597455 27
17 53597456 55680272 28
17 55680273 57488350 29
17 57488351 59650640 30
17 59650641 63102443 31
17 63102444 64800165 32
17 64800166 67858769 33
17 67858770 69546298 34
17 69546299 72789311 35
17 72789312 75392711 36
17 75392712 77326227 37
17 77326228 79044910 38
17 79044911 81194907 39
17 81194908 999999999 40
18 1 2405379 1
18 2405380 3542106 2
18 3542107 5154577 3
18 5154578 7133193 4
18 7133194 8467003 5
18 8467004 10845312 6
18 10845313 12024367 7
18 12024368 14439638 8
18 14439639 19485843 9
18 19485844 20790475 10
18 20790476 22895522 11
18 22895523 24025115 12
18 24025116 25760876 13
18 25760877 27429486 14
18 27429487 29368666 15
18 29368667 31424982 16
18 31424983 33794595 17
18 33794596 35838350 18
18 35838351 36979960 19
18 36979961 38767937 20
18 38767938 40990733 21
18 40990734 42921885 22
18 42921886 44155068 23
18 44155069 46208354 24
18 46208355 47730998 25
18 47730999 51061436 26
18 51061437 52517131 27
18 52517132 54958663 28
18 54958664 57377706 29
18 57377707 58232802 30
18 58232803 60278228 31
18 60278229 61818996 32
18 61818997 62898665 33
18 62898666 65106560 34
18 65106561 66205922 35
18 66205923 68813476 36
18 68813477 70096915 37
18 70096916 72982758 38
18 72982759 74459353 39
18 74459354 75975852 40
18 75975853 77149288 41
18 77149289 78017157 42
18 78017158 999999999 43
19 1 759260 1
19 759261 1347380 2
19 1347381 3179689 3
19 3179690 5377036 4
19 5377037 6893559 5
19 6893560 9016692 6
19 9016693 9383876 7
19 9383877 11849448 8
19 11849449 12500148 9
19 12500149 15648147 10
19 15648148 16749207 11
19 16749208 20221312 12
19 20221313 21822863 13
19 21822864 23466053 14
19 23466054 27741110 15
19 27741111 29789973 16
19 29789974 30600791 17
19 30600792 32440023 18
19 32440024 34205225 19
19 34205226 36468277 20
19 36468278 38726450 21
19 38726451 41446534 22
19 41446535 41948682 23
19 41948683 43862454 24
19 43862455 45579042 25
19 45579043 47334408 26
19 47334409 49093111 27
19 49093112 51334270 28
19 51334271 52985346 29
19 52985347 54734183 30
19 54734184 55660891 31
19 55660892 57195057 32
19 57195058 59118838 33
19 59118839 999999999 34
20 1 2244038 1
20 2244039 3147023 2
20 3147024 5415567 3
20 5415568 6669966 4
20 6669967 8602104 5
20 8602105 9591196 6
20 9591197 11014703 7
20 11014704 12154277 8
20 12154278 13689324 9
20 13689325 15543675 10
20 15543676 17753798 11
20 17753799 19110600 12
20 19110601 21683222 13
20 21683223 22740663 14
20 22740664 24060964 15
20 24060965 31047797 16
20 31047798 34960771 17
20 34960772 36954723 18
20 36954724 39083842 19
20 39083843 41198419 20
20 41198420 43060136 21
20 43060137 44814231 22
20 44814232 47198829 23
20 47198830 49239657 24
20 49239658 52472371 25
20 52472372 54142340 26
20 54142341 56512593 27
20 56512594 58104564 28
20 58104565 60242139 29
20 60242140 60765009 30
20 60765010 62189092 31
20 62189093 62965162 32
20 62965163 999999999 33
21 1 15842926 1
21 15842927 17889942 2
21 17889943 19332405 3
21 19332406 21056779 4
21 21056780 22883607 5
21 22883608 25333577 6
21 25333578 26470747 7
21 26470748 29125074 8
21 29125075 30846394 9
21 30846395 32814464 10
21 32814465 35407942 11
21 35407943 36355772 12
21 36355773 38040880 13
21 38040881 39830619 14
21 39830620 41389309 15
21 41389310 43321527 16
21 43321528 44504004 17
21 44504005 46176126 18
21 46176127 47031780 19
21 47031781 48119751 20
21 48119752 999999999 21
22 1 17581546 1
22 17581547 18557030 2
22 18557031 19912241 3
22 19912242 21986826 4
22 21986827 23398336 5
22 23398337 25209348 6
22 25209349 26524343 7
22 26524344 28233389 8
22 28233390 30954396 9
22 30954397 32665506 10
22 32665507 34860925 11
22 34860926 36453607 12
22 36453608 37977989 13
22 37977990 40527059 14
22 40527060 42690817 15
22 42690818 44994945 16
22 44994946 46915048 17
22 46915049 48212128 18
22 48212129 49800745 19
22 49800746 51243297 20
22 51243298 999999999 21
